"TYP","MEA","BEVT","SUB","FREQUENCY","UNIT_MULT","obsTime","obsValue","process_id","load_datetime"
"1","2","1","5","A",NA,"2012",3.41,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","1","5","A",NA,"2013",3.31,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","1","5","A",NA,"2014",3.28,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","1","5","A",NA,"2015",3.07,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","1","5","A",NA,"2016",3.15,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2001",0.59,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2002",0.55,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2003",0.56,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2004",0.59,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2005",0.6,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2006",0.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2007",0.59,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2008",0.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2009",0.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2010",0.61,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2011",0.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2012",0.56,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2013",0.56,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2014",0.55,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2015",0.56,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","9","A",NA,"2016",0.5,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2003",0.78,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2004",0.86,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2005",0.95,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2006",1,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2007",1.09,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2008",1.1,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2009",0.75,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2010",0.72,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2011",0.71,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2012",0.68,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2013",0.65,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2014",0.61,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2015",0.57,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","3","12","A",NA,"2016",0.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2001",197852,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2002",203817,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2003",217772,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2004",248835,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2005",240978,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2006",251676,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2007",268017,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2008",271807,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2009",281793,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2010",289815,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2011",291579,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2012",296856,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2013",307815,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2014",328885,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2015",319046,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","4","A","3","2016",349746,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2001",130795,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2002",135636,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2003",148888,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2004",152659,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2005",161326,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2006",162381,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2007",174407,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2008",173716,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2009",181931,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2010",187454,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2011",185764,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2012",188969,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2013",193443,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2014",190607,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2015",193115,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","2","8","A","3","2016",199085,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1985",16.85,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1986",16.5,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1987",14.87,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1988",15.64,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1989",21.09,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1990",24.1,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1991",25.24,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1992",28.57,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1993",30.81,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1994",28.33,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1995",27.37,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1996",28.61,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1997",30.72,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1998",31.65,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"1999",31.67,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","1","A",NA,"2000",32.27,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2001",8.61,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2002",8.79,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2003",9.52,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2004",9.63,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2005",10.04,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2006",9.95,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2007",10.5,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2008",10.25,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2009",10.49,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2010",10.6,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2011",10.34,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2012",10.35,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2013",10.4,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2014",10.08,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2015",10.06,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","8","A",NA,"2016",10.22,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2001",6938,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2002",7012,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2003",7594,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2004",8619,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2005",8407,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2006",8767,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2007",9336,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2008",9513,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2009",9862,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2010",10143,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2011",10207,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2012",10395,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2013",10769,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2014",11453,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2015",11165,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","4","A","3","2016",12236,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2003",19439,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2004",19336,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2005",19658,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2006",19110,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2007",19354,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2008",20148,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2009",22900,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2010",23014,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2011",24032,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2012",23080,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2013",24031,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2014",23174,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2015",23436,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","11","A","3","2016",24280,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1961",9.34,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1962",9.38,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1963",9.47,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1964",9.79,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1965",10.1,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1966",10,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1967",10.29,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1968",10.78,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1969",11.12,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1970",11.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1971",11.59,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1972",11.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1973",12.15,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1974",12.94,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1975",13.09,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1976",12.89,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1977",13.06,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1978",12.98,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1979",12.66,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1980",12.72,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1981",12.72,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1982",12.83,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1983",12.43,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1984",12.16,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1985",11.69,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1986",11.83,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1987",11.33,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1988",11.42,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1989",11.25,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1990",11.02,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1991",10.57,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1992",10.14,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1993",9.85,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1994",10.15,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1995",9.98,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1996",9.81,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1997",10,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1998",10.15,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"1999",10.04,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2000",9.99,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2001",10.22,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2002",10.01,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2003",10.44,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2004",10.32,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2005",10.49,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2006",10.5,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2007",10.76,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2008",10.75,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2009",10.63,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2010",10.53,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2011",10.29,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2012",10.04,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2013",9.9,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2014",9.76,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2015",9.52,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","4","14","A",NA,"2016",9.7,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2001",1356366,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2002",1328807,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2003",1354094,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2004",1281984,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2005",1278128,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2006",1305476,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2007",1337286,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2008",1387008,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2009",1434112,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2010",1421708,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2011",1386017,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2012",1352258,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2013",1319621,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2014",1324729,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2015",1265599,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","5","A","3","2016",1322014,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","9","A",NA,"2001",4.27,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","9","A",NA,"2002",4.01,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","9","A",NA,"2003",4.1,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","9","A",NA,"2004",4.37,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
