SA2_SUA_Key,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SUA_CODE_2016,SUA_NAME_2016,SA2_SUA_Date
4611ffe664c147d5961464bcad6c1170,101051540,11540,Goulburn Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
a5fe5b4364ffa05107ac5e8f2b46058b,101061541,11541,Yass,1000,Not in any Significant Urban Area (NSW),2024-07-10
1f2303fc7f353fbf196280ad4cd7e516,101061542,11542,Yass Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
689cbba06515b2423f01099ea59dd44c,101061543,11543,Young,1000,Not in any Significant Urban Area (NSW),2024-07-10
f84fb4e4bebac1ee1f1fe4abb7be286f,101061544,11544,Young Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
f041bb39e96c21a710f95fcdcc957e6f,102011028,11028,Avoca Beach - Copacabana,1009,Central Coast,2024-07-10
31bd779236bfe78149cc97fc508caff8,102011029,11029,Box Head - MacMasters Beach,1009,Central Coast,2024-07-10
6ef219f59e010e1b4e31dd0801c959f9,102011030,11030,Calga - Kulnura,1000,Not in any Significant Urban Area (NSW),2024-07-10
0ad091e441a36d47373177df02bcd106,102011031,11031,Erina - Green Point,1009,Central Coast,2024-07-10
3226c225a2a865201ddbbbc9d845dd63,102011032,11032,Gosford - Springfield,1009,Central Coast,2024-07-10
28bad41f5f9a1d103f80397395bdc42c,102011033,11033,Kariong,1009,Central Coast,2024-07-10
f14b723f1b8caefb7ce83d9c885eb20c,102011034,11034,Kincumber - Picketts Valley,1009,Central Coast,2024-07-10
2261feeec3a5c9f0410c0b530cefca8a,102011035,11035,Narara,1009,Central Coast,2024-07-10
525d2c8630676790b39609835e91d3b1,102011036,11036,Niagara Park - Lisarow,1009,Central Coast,2024-07-10
19a6fbe7b9f6ba1aa557f6759862eba1,102011037,11037,Point Clare - Koolewong,1009,Central Coast,2024-07-10
4387cd3a722a776b623cbf6a7c5e95ac,102011038,11038,Saratoga - Davistown,1009,Central Coast,2024-07-10
aedebc037887ab4c91a02e52555b0749,102011039,11039,Terrigal - North Avoca,1009,Central Coast,2024-07-10
14c82f919f4c991bb3882bce9b6deed6,102011040,11040,Umina - Booker Bay - Patonga,1009,Central Coast,2024-07-10
af92f89743bcd8d5f24a9810e58705dc,102011041,11041,Wamberal - Forresters Beach,1009,Central Coast,2024-07-10
6040ccead3af4b64811f11ea20203dbe,102011042,11042,Woy Woy - Blackwall,1009,Central Coast,2024-07-10
9f7a5335da719ef951f8bedd8f58b84c,102011043,11043,Wyoming,1009,Central Coast,2024-07-10
46aa5621339fe21a8c72ff382017b773,102021044,11044,Bateau Bay - Killarney Vale,1009,Central Coast,2024-07-10
8d5753754cf3e8dac335a5b860fe6ef5,102021045,11045,Blue Haven - San Remo,1009,Central Coast,2024-07-10
45e100ba6787e9af36cac7d2c9371cf1,102021046,11046,Budgewoi - Buff Point - Halekulani,1009,Central Coast,2024-07-10
de7981bf7ecd1163f70dbbe48f976204,102021047,11047,Chittaway Bay - Tumbi Umbi,1009,Central Coast,2024-07-10
d5b0c752b006d0f5b59f35785a730b06,102021048,11048,Gorokan - Kanwal - Charmhaven,1009,Central Coast,2024-07-10
9e8bb54fa0f0f37de3363c8c2f241805,102021049,11049,Jilliby - Yarramalong,1000,Not in any Significant Urban Area (NSW),2024-07-10
c90b5f77efc79cd7ff7baa90611cf0da,102021050,11050,Lake Munmorah - Mannering Park,1009,Central Coast,2024-07-10
c9c37d32505e0116a2da2f5570ca65e6,102021051,11051,Ourimbah - Fountaindale,1009,Central Coast,2024-07-10
b7834311d8a24bf9b79639427ab47414,102021052,11052,Summerland Point - Gwandalan,1009,Central Coast,2024-07-10
27916d2d294eb3c073aa664e166dd2bf,102021053,11053,The Entrance,1009,Central Coast,2024-07-10
a10b9238a40b8fc357297796589b5935,102021054,11054,Toukley - Norah Head,1009,Central Coast,2024-07-10
c919746869e1076025841d51f6632ab8,102021055,11055,Tuggerah - Kangy Angy,1009,Central Coast,2024-07-10
e70c614c51eb30222d83cf823940cf4b,102021056,11056,Warnervale - Wadalba,1009,Central Coast,2024-07-10
1f6b5f20e144d42ab9fa21ea7c280c49,102021057,11057,Wyong,1009,Central Coast,2024-07-10
f26ad6562fa21f352d559bcd464c74ae,103011058,11058,Bathurst,1005,Bathurst,2024-07-10
e50c31360b79a5404066c8019bfb8b2b,103011059,11059,Bathurst - East,1005,Bathurst,2024-07-10
0e61947ec6ece33ea728f172372ce1c9,103011060,11060,Bathurst Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
111a0d678289b00a3d350cb3cefa0601,103011061,11061,Oberon,1000,Not in any Significant Urban Area (NSW),2024-07-10
8584079672294c9d7925d1ca07a5e30b,103021062,11062,Condobolin,1000,Not in any Significant Urban Area (NSW),2024-07-10
1992c969d1ce727900b969f4752d0274,103021063,11063,Cowra,1000,Not in any Significant Urban Area (NSW),2024-07-10
e878e126e724453752e69ca6fba01dd0,103021064,11064,Cowra Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
a592efbc4b1803d64058b683949021ef,103021065,11065,Forbes,1000,Not in any Significant Urban Area (NSW),2024-07-10
2449ed93e7437f6768841214f339f422,103021066,11066,Grenfell,1000,Not in any Significant Urban Area (NSW),2024-07-10
ad9a008f1db3863949329aea12e79581,103021067,11067,Parkes (NSW),1026,Parkes,2024-07-10
06998e307c349cdace02b503f1953a10,103021068,11068,Parkes Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
7d592e8d331d1aa2130b23380341f794,103021069,11069,West Wyalong,1000,Not in any Significant Urban Area (NSW),2024-07-10
5b859e3b36bebd565b55563344797bfb,103031070,11070,Lithgow,1018,Lithgow,2024-07-10
c95bc6b6587a0c665104c0be36bb2b95,103031071,11071,Lithgow Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
c3ac5dc7fbe973bd9b6b11b62354f9e0,103031072,11072,Mudgee,1020,Mudgee,2024-07-10
e3324f88b311bca9088da9b7a41f4f1b,103031073,11073,Mudgee Region - East,1000,Not in any Significant Urban Area (NSW),2024-07-10
67a61d8b64b91fe577640f78573d25e7,103031074,11074,Mudgee Region - West,1000,Not in any Significant Urban Area (NSW),2024-07-10
0da60cd553ed2406d4ac71d146c2f4b4,103031075,11075,Wollangambe - Wollemi,1000,Not in any Significant Urban Area (NSW),2024-07-10
b801f9d582ce79854ebf704e0f58060c,103041076,11076,Blayney,1000,Not in any Significant Urban Area (NSW),2024-07-10
f3e59e98f2b628b698c4148f023a99fa,103041077,11077,Orange,1025,Orange,2024-07-10
73d5fd1b3c3d88f8d39123ba441c3a09,103041078,11078,Orange - North,1025,Orange,2024-07-10
f4575324afb4245721c9e09cba799b39,103041079,11079,Orange Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
8f959daf33464de9bb51efc3f223962d,104011080,11080,Grafton,1014,Grafton,2024-07-10
73712b61a969a634a4c501c50c233fcf,104011081,11081,Grafton Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
65e588f48064790c5e1630bbd3e32d69,104011082,11082,Maclean - Yamba - Iluka,1000,Not in any Significant Urban Area (NSW),2024-07-10
3368f344d85ad55be0ab7543584eed6b,104021083,11083,Bellingen,1000,Not in any Significant Urban Area (NSW),2024-07-10
0d94b5d04bc89b2b2f3b1c56878caab2,104021084,11084,Coffs Harbour - North,1010,Coffs Harbour,2024-07-10
4f495f41142f163d5ca82491d578fee1,104021085,11085,Coffs Harbour - South,1010,Coffs Harbour,2024-07-10
587f8fdf05004cfccc1afe2e4fcb6e1b,104021086,11086,Coramba - Nana Glen - Bucca,1000,Not in any Significant Urban Area (NSW),2024-07-10
8b45d89f4661e122f50d0b159bdede7e,104021087,11087,Dorrigo,1000,Not in any Significant Urban Area (NSW),2024-07-10
bd5acf903f8a34bcaa6ca070d4b03126,104021088,11088,Korora - Emerald Beach,1010,Coffs Harbour,2024-07-10
1a9c158a87b8117e68d39e9dc2a5d670,104021089,11089,Sawtell - Boambee,1010,Coffs Harbour,2024-07-10
c0a277072ce3495587a78df114f1a742,104021090,11090,Urunga,1000,Not in any Significant Urban Area (NSW),2024-07-10
21577106dd4a1da9a56f30691ce8858b,104021091,11091,Woolgoolga - Arrawarra,1010,Coffs Harbour,2024-07-10
9312c8edd1d80a1ffb54944e6f0e526c,105011092,11092,Bourke - Brewarrina,1000,Not in any Significant Urban Area (NSW),2024-07-10
0a49fcb2ef31785bd0f10b7ef957b624,105011093,11093,Cobar,1000,Not in any Significant Urban Area (NSW),2024-07-10
c3ee0490f2f6e0d17d5f2514e19bc6ae,105011094,11094,Coonamble,1000,Not in any Significant Urban Area (NSW),2024-07-10
e5ec0a7b95158b163fc96a3aa0a006ef,105011095,11095,Nyngan - Warren,1000,Not in any Significant Urban Area (NSW),2024-07-10
13e59e258102ba1823dffe4f7f4bc722,105011096,11096,Walgett - Lightning Ridge,1000,Not in any Significant Urban Area (NSW),2024-07-10
2c6b755079bf3c983a832f71d1dbc8d0,105021097,11097,Broken Hill,1007,Broken Hill,2024-07-10
9e497064150079023d2ffd3ad7f50c1f,105021098,11098,Far West,1000,Not in any Significant Urban Area (NSW),2024-07-10
3d5950cc3dc816844eb8e56342533dc5,105031099,11099,Coonabarabran,1000,Not in any Significant Urban Area (NSW),2024-07-10
e7bef80a2b02d4b91c061396de6f7bb3,105031100,11100,Dubbo - East,1011,Dubbo,2024-07-10
2f09769f02ec875ace1db97a55409aa4,105031101,11101,Dubbo - South,1011,Dubbo,2024-07-10
a5f17f9978082db6cc9ba7090f91d483,105031102,11102,Dubbo - West,1011,Dubbo,2024-07-10
f3f2df458c57fd4d7643fd84625bcdf6,105031103,11103,Dubbo Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
5b27b1085a7dc5363652f0cd8a4e99a0,105031104,11104,Gilgandra,1000,Not in any Significant Urban Area (NSW),2024-07-10
a7dacefd1a706e9df2c2abf507a400c5,105031105,11105,Narromine,1000,Not in any Significant Urban Area (NSW),2024-07-10
357c1d0e13081148112342f0cfc9941c,105031106,11106,Wellington,1000,Not in any Significant Urban Area (NSW),2024-07-10
db88ace9da5ae2a2474970504c348845,106011107,11107,Branxton - Greta - Pokolbin,1000,Not in any Significant Urban Area (NSW),2024-07-10
59ce368878cedc9d188ab56afe0466bb,106011108,11108,Cessnock,1023,Newcastle - Maitland,2024-07-10
ac48490999254f750d5a0ded93be9123,106011109,11109,Cessnock Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
b194419eceb216b0ed5bc1a575dfb00b,106011110,11110,Dungog,1000,Not in any Significant Urban Area (NSW),2024-07-10
934f98b8fb7a53a3638e72839bf6744f,106011111,11111,Kurri Kurri - Abermain,1023,Newcastle - Maitland,2024-07-10
4263363ce34835551fa84baa5de36290,106011112,11112,Singleton,1028,Singleton,2024-07-10
e9a1b4726ae72b799702b79270cef671,106011113,11113,Singleton Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
baf6425b2f81b0f7529ce78bd0b27cd6,106021114,11114,Maitland,1023,Newcastle - Maitland,2024-07-10
64a472875025d5e33edf2d522068f43c,106021115,11115,Maitland - East,1023,Newcastle - Maitland,2024-07-10
df37bfb5568c765e62ba1d0217903732,106021116,11116,Maitland - North,1023,Newcastle - Maitland,2024-07-10
931e0ba915908f0a5ae195037cfe8941,106021117,11117,Maitland - West,1023,Newcastle - Maitland,2024-07-10
96063672dd85895c1431be6ce53041a7,106021118,11118,Thornton - Millers Forest,1023,Newcastle - Maitland,2024-07-10
ecc7f448a0588ad595ccbc7d5814ed4e,106031119,11119,Anna Bay,1022,Nelson Bay,2024-07-10
40c88c3ca24cf50fa732e17158fb583e,106031120,11120,Lemon Tree Passage - Tanilba Bay,1000,Not in any Significant Urban Area (NSW),2024-07-10
936f9fedfb1e5324f082ebb3398b1023,106031121,11121,Nelson Bay Peninsula,1022,Nelson Bay,2024-07-10
c5bd30558ee87f0c87d893c4fb6e9687,106031122,11122,Raymond Terrace,1023,Newcastle - Maitland,2024-07-10
1162584d5151b36ba974dbf608590569,106031123,11123,Seaham - Woodville,1000,Not in any Significant Urban Area (NSW),2024-07-10
eac10dbf94354379ac1c532a369b3466,106031124,11124,Tea Gardens - Hawks Nest,1000,Not in any Significant Urban Area (NSW),2024-07-10
62021d7c1b4c9255dca6653e0c5a030b,106031125,11125,Williamtown - Medowie - Karuah,1000,Not in any Significant Urban Area (NSW),2024-07-10
7d3660cd5d53285271bee14026ec0ca3,106041126,11126,Muswellbrook,1021,Muswellbrook,2024-07-10
2ccb94e87b9f08b8178c2681c19d8b48,106041127,11127,Muswellbrook Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
c2b35d7b04af1a264205ed818435d914,106041128,11128,Scone,1000,Not in any Significant Urban Area (NSW),2024-07-10
185e682a611e8de13f3bdcc2a5ae7230,106041129,11129,Scone Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
e6a9cfd0bc8839086d717eea8c59cc62,107011131,11131,Dapto - Avondale,1035,Wollongong,2024-07-10
a87785e7e98f52ab8dcceff51d279127,107011132,11132,Horsley - Kembla Grange,1035,Wollongong,2024-07-10
338e740713135bfc5663e5f825b6a654,107011133,11133,Port Kembla Industrial,1035,Wollongong,2024-07-10
ae7b1936231dcf7da279391e5d10791a,107011134,11134,Unanderra - Mount Kembla,1035,Wollongong,2024-07-10
f7189b7853a363c0af565cae3b38eb94,107011545,11545,Berkeley - Lake Heights - Cringila,1035,Wollongong,2024-07-10
e28e0c831097bd64e4462fbb0fd88175,107011546,11546,Port Kembla - Warrawong,1035,Wollongong,2024-07-10
4a3fbfc19c146fecd5a9a9eebca866e4,107011547,11547,Windang - Primbee,1035,Wollongong,2024-07-10
bf01cca8fe0282da927034c4ea9f9543,107021135,11135,Illawarra Catchment Reserve,1000,Not in any Significant Urban Area (NSW),2024-07-10
30e87dc9f20c15a4752ad358ab93bd02,107031136,11136,Albion Park - Macquarie Pass,1035,Wollongong,2024-07-10
d5a42255d96cfa083792500ba78c6b98,107031137,11137,Albion Park Rail,1035,Wollongong,2024-07-10
0fe04d238acc327a6d3b1df9e0722235,107031138,11138,Kiama,1035,Wollongong,2024-07-10
b8513c6c5b214eaff76ffe37b6234d1b,107031139,11139,Kiama Downs - Minnamurra,1035,Wollongong,2024-07-10
1f7289219b6ba8b4b5966cc9f57c4edf,107031140,11140,Kiama Hinterland - Gerringong,1000,Not in any Significant Urban Area (NSW),2024-07-10
f10473aa437539c6832b80685c6242a3,107031141,11141,Shellharbour - Flinders,1035,Wollongong,2024-07-10
b9b66ee32dfaafa9f8d29402c6d26aea,107031142,11142,Shellharbour - Oak Flats,1035,Wollongong,2024-07-10
f7e6fb156cadf407b20f5f3bb6bf1898,107031143,11143,Warilla,1035,Wollongong,2024-07-10
0c17e7b72d87cb8e0f7523c0c12e2b1f,107041144,11144,Balgownie - Fairy Meadow,1035,Wollongong,2024-07-10
cf98669e3e9e95bbc971bda9b2548e7f,107041145,11145,Corrimal - Tarrawanna - Bellambi,1035,Wollongong,2024-07-10
3bd049796bdf72364ca7b1cdabeaf0b7,107041146,11146,Figtree - Keiraville,1035,Wollongong,2024-07-10
f932e18d72061c2530d6812a4a03dac8,107041147,11147,Helensburgh,1035,Wollongong,2024-07-10
054a412d77bd5c6730ddaec037090cda,107041148,11148,Thirroul - Austinmer - Coalcliff,1035,Wollongong,2024-07-10
e49d62abd8155fa2c2d5baa2021d5e84,107041150,11150,Woonona - Bulli - Russell Vale,1035,Wollongong,2024-07-10
4e3e21c2738642049f05c30fbb39a9c4,107041548,11548,Wollongong - East,1035,Wollongong,2024-07-10
1eddca12adab6ea3ca24472660def3a5,107041549,11549,Wollongong - West,1035,Wollongong,2024-07-10
bbc30c1269ea83dfac8cd495d2cf94ed,108011151,11151,Bulahdelah - Stroud,1000,Not in any Significant Urban Area (NSW),2024-07-10
2cf5bbe4e9e76d8350db2c596b726747,108011152,11152,Forster,1012,Forster - Tuncurry,2024-07-10
c49933852ac9633517b62c5b1f3a223c,108011153,11153,Forster-Tuncurry Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
6a84c3dd1cf74e9d7a27eaeae2646e28,108011154,11154,Tuncurry,1012,Forster - Tuncurry,2024-07-10
67e0e305227a1a4fdd456f746f7bafeb,108021155,11155,Kempsey,1016,Kempsey,2024-07-10
69dcd91d12e10003d442508b339c2daa,108021156,11156,Kempsey Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
9121c2517d89c846126f261aa6016a4f,108021157,11157,Macksville - Scotts Head,1000,Not in any Significant Urban Area (NSW),2024-07-10
b40b26cd6ef75d09df971a88cc2048dd,108021158,11158,Nambucca Heads,1000,Not in any Significant Urban Area (NSW),2024-07-10
2878417eea2238a1070c02514fa1b9c7,108021159,11159,Nambucca Heads Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
b9b4ab5e9b836b350a80b67a492f0a99,108021160,11160,South West Rocks,1000,Not in any Significant Urban Area (NSW),2024-07-10
a653f4d9f6fe2ad0a7a0482567cb7d32,108031161,11161,Lord Howe Island,1000,Not in any Significant Urban Area (NSW),2024-07-10
fd0c554ea16faf7c0453dc2f8fbdeb78,108041162,11162,Laurieton - Bonny Hills,1008,Camden Haven,2024-07-10
a1c65f4d9d4ebf88862d850c4ae56db4,108041163,11163,Port Macquarie - East,1027,Port Macquarie,2024-07-10
51943c73171c47483e5ad14903bd094a,108041164,11164,Port Macquarie - West,1027,Port Macquarie,2024-07-10
f8e299ba0afe321764db08ec46f58cbb,108041165,11165,Port Macquarie Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
59d240c92e1b263722bc73a6a93fac52,108041166,11166,Wauchope,1000,Not in any Significant Urban Area (NSW),2024-07-10
84b69351c8052f2fd72c4971bd3fcfe7,108051167,11167,Gloucester,1000,Not in any Significant Urban Area (NSW),2024-07-10
8ca992bf93c674789a64023fae27b8c6,108051168,11168,Old Bar - Manning Point - Red Head,1000,Not in any Significant Urban Area (NSW),2024-07-10
5bdaa949dc4bf69cf75508ae467895d9,108051169,11169,Taree,1032,Taree,2024-07-10
c5d82d7cfd9c10fc46e3570115e0d6d3,108051170,11170,Taree Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
ebac898ca0f5a1feccd17f32e697f24f,108051171,11171,Wingham,1032,Taree,2024-07-10
82d6c2cf0385e54f447b645a82555591,109011172,11172,Albury - East,1001,Albury - Wodonga,2024-07-10
18edb804dce5243651173e90739722c9,109011173,11173,Albury - North,1001,Albury - Wodonga,2024-07-10
ba88528fdfb6da18839d1c9ca2c9e4f8,109011174,11174,Albury - South,1001,Albury - Wodonga,2024-07-10
bedb2ae35b7309acceba4f8b62cc63af,109011175,11175,Albury Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
56d07617d67f658d11c4e4167994ebbc,109011176,11176,Lavington,1001,Albury - Wodonga,2024-07-10
32002e753d9c1e23b6ef283f6bf12bcf,109021177,11177,Hay,1000,Not in any Significant Urban Area (NSW),2024-07-10
db9504bd7dcdef4f49c056447efc0b06,109021178,11178,Wentworth - Buronga,2012,Mildura - Wentworth,2024-07-10
25fb90bf101b391e69bfeff68089835d,109021179,11179,Wentworth-Balranald Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
48373645ec4a4434a05f9e4c6e68e2a5,109031180,11180,Corowa,1000,Not in any Significant Urban Area (NSW),2024-07-10
2b8684c5cd930998d3e06db14f6979e4,109031181,11181,Corowa Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
57409d53460ba340c58129e0de413b3f,109031182,11182,Deniliquin,1000,Not in any Significant Urban Area (NSW),2024-07-10
653840ae85ca0122bdf7404e2bfb6505,109031183,11183,Deniliquin Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
0e15cf31a5bc957264f43ce2c7c59370,109031184,11184,Moama,2006,Echuca - Moama,2024-07-10
bed9f34a81db6b477618610c4ab7be70,109031185,11185,Tocumwal - Finley - Jerilderie,1000,Not in any Significant Urban Area (NSW),2024-07-10
ecad66b3a4dc09ae5c5ecbd6a5f2d811,110011186,11186,Armidale,1002,Armidale,2024-07-10
d8872a656157adf6cd336c08138786c8,110011187,11187,Armidale Region - North,1000,Not in any Significant Urban Area (NSW),2024-07-10
714bac4019b6dfd61d9c743593b4d9f9,110011188,11188,Armidale Region - South,1000,Not in any Significant Urban Area (NSW),2024-07-10
71583d766161147670273a0c805f181f,110011189,11189,Walcha,1000,Not in any Significant Urban Area (NSW),2024-07-10
e0468eba8263b6a50e4f4a21482ec002,110021190,11190,Glen Innes,1000,Not in any Significant Urban Area (NSW),2024-07-10
86ba2028abb5a9c0f14374c8410163ed,110021191,11191,Inverell,1000,Not in any Significant Urban Area (NSW),2024-07-10
8a48eba704d29a814488ea79cb3c98ed,110021192,11192,Inverell Region - East,1000,Not in any Significant Urban Area (NSW),2024-07-10
fcd87960b4734999414eb0c474f2ef96,110021193,11193,Inverell Region - West,1000,Not in any Significant Urban Area (NSW),2024-07-10
cbef8ad30e275574fac0e09d7fff2c90,110021194,11194,Tenterfield,1000,Not in any Significant Urban Area (NSW),2024-07-10
00d3c6ac0e9e22bf12782b9d8971a37f,110031195,11195,Moree,1000,Not in any Significant Urban Area (NSW),2024-07-10
f5dc689e516e7f772599ba5a41232b7f,110031196,11196,Moree Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
28df51162c1906bdd86aed2a18c7e8dc,110031197,11197,Narrabri,1000,Not in any Significant Urban Area (NSW),2024-07-10
7c1f9d6cdd05c5f622c01a2d5188ad1c,110031198,11198,Narrabri Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
f45a9518b0299e5dfd3bf2f974ad0eb3,110041199,11199,Gunnedah,1000,Not in any Significant Urban Area (NSW),2024-07-10
08b5de9ebc4111f6fd10394515c1e7e0,110041200,11200,Gunnedah Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
b7dd80e9d7df09b062e1dc323e0274d9,110041201,11201,Quirindi,1000,Not in any Significant Urban Area (NSW),2024-07-10
73873b8caa82dfb7e49cee935b019c71,110041202,11202,Tamworth - East,1031,Tamworth,2024-07-10
d395e0cd832b27c63c4811e3baf5cbfa,110041203,11203,Tamworth - North,1031,Tamworth,2024-07-10
3037ff30c93e1799cd4eb41b5a90e9a2,110041204,11204,Tamworth - West,1031,Tamworth,2024-07-10
086f29b4e36e444bfdc833041bc50c4e,110041205,11205,Tamworth Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
ccbd9c4c4ed3374c7b70a942af65b8c2,111011206,11206,Belmont - Bennetts Green,1023,Newcastle - Maitland,2024-07-10
6fae34346bbe4469bd62b9d449a8f385,111011207,11207,Belmont South - Blacksmiths,1023,Newcastle - Maitland,2024-07-10
6284f4f7395319accee949dcbe138ab5,111011208,11208,Charlestown - Dudley,1023,Newcastle - Maitland,2024-07-10
52fcbe06422cdb58d0ad8dab01ab8bac,111011209,11209,Glendale - Cardiff - Hillsborough,1023,Newcastle - Maitland,2024-07-10
c56843310c7bda015e5b5bef2bacda17,111011210,11210,Mount Hutton - Windale,1023,Newcastle - Maitland,2024-07-10
efb68723ebe0a7dde716afe08684f1e9,111011211,11211,Redhead,1023,Newcastle - Maitland,2024-07-10
bc54436ac4fea497f76029760d4fbf4f,111011212,11212,Swansea - Caves Beach,1023,Newcastle - Maitland,2024-07-10
7ac8e0d6b7a86015184572a5eb857b83,111011213,11213,Valentine - Eleebana,1023,Newcastle - Maitland,2024-07-10
7d75db06acc0e340e9503e3f7c78109e,111011214,11214,Warners Bay - Boolaroo,1023,Newcastle - Maitland,2024-07-10
a0f6705a9d9d88ece2e811fcfd88a0a1,111021215,11215,Bolton Point - Teralba,1023,Newcastle - Maitland,2024-07-10
8436304e9cd71d2ad34ca15efd5c8fb6,111021216,11216,Bonnells Bay - Silverwater,1019,Morisset - Cooranbong,2024-07-10
5407b737afbbacbfda22ff3fea772496,111021217,11217,Edgeworth - Cameron Park,1023,Newcastle - Maitland,2024-07-10
e54fdc2dbcea1bb73adb0b98b2d28b59,111021218,11218,Morisset - Cooranbong,1019,Morisset - Cooranbong,2024-07-10
edc8a686119066fc090b570862ed6a31,111021219,11219,Toronto - Awaba,1023,Newcastle - Maitland,2024-07-10
d31cf0ea4a4b08714da6b0ddf0fc6fb8,111021220,11220,Wangi Wangi - Rathmines,1023,Newcastle - Maitland,2024-07-10
177b6fb3447c415ce475743f291b118c,111021221,11221,West Wallsend - Barnsley - Killingworth,1023,Newcastle - Maitland,2024-07-10
9b05e0bda3328df160bb79d70beab4a2,111031222,11222,Adamstown - Kotara,1023,Newcastle - Maitland,2024-07-10
a2c9b626c9950685cb7c82a47a7de490,111031223,11223,Beresfield - Hexham,1023,Newcastle - Maitland,2024-07-10
48bf0d9d2f92f6e7db99abe482653ae7,111031224,11224,Hamilton - Broadmeadow,1023,Newcastle - Maitland,2024-07-10
97877fe17a282aa239ac8dcf1fb5862c,111031225,11225,Lambton - New Lambton,1023,Newcastle - Maitland,2024-07-10
d8c172663a966dddebf3dddab012f381,111031226,11226,Maryland - Fletcher - Minmi,1023,Newcastle - Maitland,2024-07-10
ac2513004b8840c1e73aaad8ace9b64d,111031227,11227,Mayfield - Warabrook,1023,Newcastle - Maitland,2024-07-10
14bdd09a491f6d99951dc2ba46ee8fc6,111031228,11228,Merewether - The Junction,1023,Newcastle - Maitland,2024-07-10
e94dbe41ee65285ee659339ee984e5e9,111031229,11229,Newcastle - Cooks Hill,1023,Newcastle - Maitland,2024-07-10
795c5223a86f1c64f2804d26e51d6788,111031230,11230,Newcastle Port - Kooragang,1023,Newcastle - Maitland,2024-07-10
3e718df508d87b4a2a541222b4db139d,111031231,11231,Shortland - Jesmond,1023,Newcastle - Maitland,2024-07-10
f77dd808d1e67d80db1ea33f96eb04e4,111031232,11232,Stockton - Fullerton Cove,1023,Newcastle - Maitland,2024-07-10
a23d239dad88530f59fb8960e4f1de53,111031233,11233,Wallsend - Elermore Vale,1023,Newcastle - Maitland,2024-07-10
857f26ed7ca23d4c34aa412ffdaa10d2,111031234,11234,Waratah - North Lambton,1023,Newcastle - Maitland,2024-07-10
755422019264bba96c9da07ac7bbf978,111031235,11235,Wickham - Carrington - Tighes Hill,1023,Newcastle - Maitland,2024-07-10
0d95c080b276060452fa0c30fe834da9,112011236,11236,Ballina,1003,Ballina,2024-07-10
3e9a99535d48a6aa9ae4c6d2a4794d04,112011237,11237,Ballina Region,1000,Not in any Significant Urban Area (NSW),2024-07-10
ee459b81e633d7b6694ad21c52fabfce,112011238,11238,Bangalow,1000,Not in any Significant Urban Area (NSW),2024-07-10
8589cad99cc3d0d5adbd84522e28db7f,112011239,11239,Brunswick Heads - Ocean Shores,1000,Not in any Significant Urban Area (NSW),2024-07-10
4ef8e972488bd5b7e66fff11548d6a01,112011240,11240,Byron Bay,1000,Not in any Significant Urban Area (NSW),2024-07-10
ea72a91c219177de0999dc38721fd6f5,112011241,11241,Evans Head,1000,Not in any Significant Urban Area (NSW),2024-07-10
5996884fc3dfe378c8cb5b711703a34b,112011242,11242,Lennox Head - Skennars Head,1003,Ballina,2024-07-10
55e9d8be1e5210026ea2ef4bb51a75e9,112011243,11243,Mullumbimby,1000,Not in any Significant Urban Area (NSW),2024-07-10
9e5d6cd163fabd694baea278068f0dcd,112021244,11244,Casino,1000,Not in any Significant Urban Area (NSW),2024-07-10
